Date,Open,High,Low,Close,Adj Close,Volume
2006-10-04,133.490005,135.229996,133.289993,135.160004,105.792107,1296200
2006-10-05,135.199997,135.630005,135.000000,135.399994,105.979988,1054200
2006-10-06,135.279999,135.300003,134.660004,135.179993,105.807777,1451300
2006-10-09,135.100006,135.520004,134.889999,135.309998,105.909523,364200
2006-10-10,135.389999,135.669998,135.100006,135.500000,106.058258,1645700
2006-10-11,135.119995,135.630005,134.550003,135.279999,105.886032,457300
2006-10-12,135.750000,136.610001,135.639999,136.550003,106.880074,785700
2006-10-13,136.449997,136.910004,136.270004,136.850006,107.114944,624800
2006-10-16,136.800003,137.270004,136.639999,137.080002,107.294922,562300
2006-10-17,136.750000,136.910004,135.889999,136.600006,106.919212,591400
2006-10-18,137.350006,137.559998,136.350006,136.839996,107.107079,422200
2006-10-19,136.699997,137.070007,136.470001,136.979996,107.216652,481200
2006-10-20,136.919998,137.130005,136.580002,137.020004,107.247986,478100
2006-10-23,136.850006,138.000000,136.589996,137.679993,107.764549,612800
2006-10-24,137.600006,138.119995,137.460007,138.110001,108.101112,1102400
2006-10-25,137.960007,138.630005,137.830002,138.630005,108.508156,665200
2006-10-26,138.949997,139.199997,138.179993,138.949997,108.758621,958600
2006-10-27,138.759995,138.929993,137.850006,138.190002,108.163742,658800
2006-10-30,137.850006,138.410004,137.630005,138.050003,108.054192,627700
2006-10-31,138.259995,138.429993,137.500000,138.039993,108.046295,839400
2006-11-01,138.440002,138.490005,136.869995,137.039993,107.263634,1590000
2006-11-02,136.740005,137.149994,136.580002,136.889999,107.146194,1358500
2006-11-03,137.410004,137.570007,136.429993,136.699997,106.997505,821000
2006-11-06,137.250000,138.509995,137.160004,138.309998,108.257660,652200
2006-11-07,138.399994,139.169998,138.220001,138.820007,108.656860,348600
2006-11-08,138.240005,139.229996,138.000000,139.059998,108.844704,574200
2006-11-09,139.279999,139.320007,138.119995,138.360001,108.296822,695400
2006-11-10,138.380005,138.520004,137.949997,138.520004,108.422073,415800
2006-11-13,138.389999,139.199997,138.289993,138.820007,108.656860,300700
2006-11-14,139.160004,139.940002,138.339996,139.820007,109.439568,881700
2006-11-15,139.759995,140.649994,139.759995,140.190002,109.729218,860200
2006-11-16,140.639999,140.880005,140.339996,140.600006,110.050133,546400
2006-11-17,140.179993,140.649994,139.970001,140.639999,110.081429,475600
2006-11-20,140.550003,140.960007,140.320007,140.729996,110.151810,555100
2006-11-21,140.729996,140.860001,140.539993,140.850006,110.245750,372900
2006-11-22,140.960007,141.369995,140.729996,141.130005,110.464981,581500
2006-11-24,140.520004,141.059998,140.410004,140.550003,110.010941,162300
2006-11-27,140.399994,140.559998,138.600006,138.619995,108.500313,595800
2006-11-28,138.399994,139.330002,138.339996,139.199997,108.954300,924800
2006-11-29,139.589996,140.720001,139.589996,140.639999,110.081429,896100
2006-11-30,140.669998,141.229996,139.979996,140.750000,110.167534,1051400
2006-12-01,140.710007,140.839996,139.199997,140.419998,109.909164,999000
2006-12-04,140.500000,141.770004,140.500000,141.529999,110.778030,2359600
2006-12-05,141.789993,142.179993,141.520004,142.110001,111.231979,822300
2006-12-06,142.110001,142.270004,141.759995,142.009995,111.153732,672800
2006-12-07,142.300003,142.529999,141.339996,141.449997,110.715378,1547300
2006-12-08,141.320007,142.100006,141.039993,141.610001,110.840660,1481200
2006-12-11,141.649994,142.289993,141.550003,142.089996,111.216347,656500
2006-12-12,141.949997,142.080002,141.149994,141.880005,111.052025,2326900
2006-12-13,142.550003,142.550003,141.820007,142.100006,111.224182,752400
2006-12-14,142.190002,143.389999,142.100006,143.229996,112.108658,1926800
2006-12-15,143.750000,143.860001,143.250000,143.250000,112.124290,908600
2006-12-18,143.550003,143.869995,142.750000,142.960007,111.897301,1191100
2006-12-19,142.509995,143.539993,142.190002,143.130005,112.030380,732300
2006-12-20,143.309998,143.630005,143.059998,143.179993,112.069481,773500
2006-12-21,142.589996,142.690002,141.630005,141.960007,111.666771,1168900
2006-12-22,141.929993,141.940002,141.000000,141.000000,110.911598,5275100
2006-12-26,141.119995,141.899994,141.119995,141.899994,111.619537,349300
2006-12-27,142.160004,142.910004,142.160004,142.729996,112.272461,821300
2006-12-28,142.779999,142.880005,142.309998,142.500000,112.091545,425100
2006-12-29,142.429993,142.830002,141.750000,142.000000,111.698227,853200
2007-01-03,142.529999,143.130005,140.860001,141.619995,111.399323,2001100
2007-01-04,141.679993,142.320007,140.949997,142.000000,111.698227,4038600
2007-01-05,141.600006,141.600006,140.660004,140.910004,110.840843,2028700
2007-01-08,141.070007,141.660004,140.550003,141.500000,111.304932,642300
2007-01-09,141.660004,141.770004,140.669998,141.380005,111.210564,989000
2007-01-10,140.809998,141.809998,140.589996,141.759995,111.509438,1738800
2007-01-11,141.880005,142.910004,141.779999,142.500000,112.091545,693700
2007-01-12,142.479996,143.570007,142.460007,143.570007,112.933205,634000
2007-01-16,143.449997,143.589996,143.029999,143.279999,112.705093,813400
2007-01-17,143.149994,143.740005,143.029999,143.279999,112.705093,1457500
2007-01-18,143.350006,143.550003,142.600006,142.850006,112.366837,1242000
2007-01-19,142.850006,143.369995,142.770004,143.220001,112.657875,1036100
2007-01-22,143.449997,143.449997,142.229996,142.710007,112.256721,555000
2007-01-23,142.619995,143.350006,142.369995,143.199997,112.642120,1549600
2007-01-24,143.220001,144.220001,143.199997,144.220001,113.444504,971500
2007-01-25,144.139999,144.229996,142.410004,142.649994,112.209496,1352300
2007-01-26,142.899994,143.009995,141.899994,142.470001,112.067947,1455600
2007-01-29,142.520004,142.910004,142.059998,142.369995,111.989258,896000
2007-01-30,142.699997,143.100006,142.399994,143.080002,112.547752,1426300
2007-01-31,142.929993,144.419998,142.699997,144.029999,113.295044,1112400
2007-02-01,144.500000,144.960007,144.220001,144.910004,113.987236,1451100
2007-02-02,144.949997,145.210007,144.710007,145.070007,114.113083,843400
2007-02-05,145.050003,145.300003,144.639999,145.300003,114.294029,1575800
2007-02-06,145.300003,145.309998,144.630005,145.139999,114.168159,883000
2007-02-07,145.449997,145.639999,144.979996,145.500000,114.451370,725900
2007-02-08,145.080002,145.399994,144.639999,145.240005,114.246841,797600
2007-02-09,145.399994,145.619995,143.690002,144.250000,113.468079,2244900
2007-02-12,144.279999,144.300003,143.470001,143.800003,113.114113,415700
2007-02-13,144.050003,144.899994,144.000000,144.899994,113.979385,699600
2007-02-14,145.130005,146.179993,145.039993,145.860001,114.734505,835400
2007-02-15,145.000000,146.259995,145.000000,146.100006,114.923286,918500
2007-02-16,145.740005,146.149994,145.589996,146.149994,114.962669,645700
2007-02-20,145.869995,146.529999,145.339996,146.360001,115.127815,1285700
2007-02-21,145.940002,146.360001,145.679993,146.250000,115.041290,984100
2007-02-22,146.339996,146.779999,145.000000,146.119995,114.939064,1760000
2007-02-23,146.080002,146.080002,145.320007,145.660004,114.577202,1452600
2007-02-26,146.229996,146.229996,145.080002,145.529999,114.474983,1218200
2007-02-27,144.199997,144.210007,139.460007,139.809998,109.975571,3538700
2007-02-28,140.860001,142.250000,140.169998,141.300003,111.147606,2898400
2007-03-01,139.500000,141.509995,138.399994,140.800003,110.754288,2892700
2007-03-02,140.350006,140.910004,139.000000,139.070007,109.393494,6671200
2007-03-05,138.190002,139.740005,137.580002,137.610001,108.245010,1712300
2007-03-06,139.059998,140.360001,138.740005,140.029999,110.148598,1439900
2007-03-07,139.880005,140.710007,139.660004,139.750000,109.928391,1599700
2007-03-08,140.949997,141.419998,140.380005,141.000000,110.911598,1369400
2007-03-09,141.639999,142.279999,140.339996,141.000000,110.911598,1420000
2007-03-12,140.720001,141.600006,140.440002,141.320007,111.163361,1138600
2007-03-13,140.479996,141.029999,138.300003,138.570007,109.000191,1931100
2007-03-14,138.779999,139.639999,137.029999,139.639999,109.841827,2179900
2007-03-15,139.339996,140.259995,139.179993,139.750000,109.928391,734700
2007-03-16,140.000000,140.429993,139.029999,139.330002,109.598007,1026300
2007-03-19,140.110001,141.050003,139.979996,141.029999,110.935204,1100100
2007-03-20,140.940002,141.830002,140.789993,141.800003,111.540886,688800
2007-03-21,141.940002,144.470001,141.660004,144.119995,113.365860,1312800
2007-03-22,144.360001,144.490005,143.690002,144.119995,113.365860,1319700
2007-03-23,144.149994,144.660004,144.020004,144.320007,113.523178,1725100
2007-03-26,143.759995,143.820007,140.979996,143.419998,113.318512,1222700
2007-03-27,143.399994,143.399994,142.600006,142.990005,112.978798,859200
2007-03-28,142.449997,142.660004,141.490005,142.039993,112.228157,1397500
2007-03-29,142.789993,142.789993,141.410004,142.179993,112.338791,1014400
2007-03-30,142.399994,143.039993,140.949997,142.339996,112.465187,2000200
2007-04-02,142.449997,142.690002,141.729996,142.399994,112.512566,1216500
2007-04-03,143.220001,144.199997,143.149994,143.960007,113.745193,756800
2007-04-04,143.899994,144.160004,143.630005,144.000000,113.776756,674000
2007-04-05,143.899994,144.669998,143.830002,144.539993,114.203445,606400
2007-04-09,144.839996,145.009995,144.479996,144.720001,114.345642,699500
2007-04-10,144.529999,145.059998,144.520004,144.880005,114.472115,508800
2007-04-11,145.050003,145.080002,143.779999,144.149994,113.895287,1119300
2007-04-12,144.100006,145.020004,143.580002,145.000000,114.566917,648000
2007-04-13,145.149994,145.490005,144.580002,145.479996,114.946106,1123900
2007-04-16,146.100006,147.050003,146.070007,146.929993,116.091782,982400
2007-04-17,147.000000,147.610001,146.889999,147.270004,116.360443,685900
2007-04-18,146.919998,147.850006,146.809998,147.600006,116.621185,947800
2007-04-19,146.740005,147.610001,146.500000,147.479996,116.526375,958200
2007-04-20,148.449997,148.800003,147.940002,148.779999,117.553543,1764800
2007-04-23,148.600006,148.940002,148.199997,148.259995,117.142654,1015400
2007-04-24,148.449997,148.600006,147.550003,148.399994,117.253304,962300
2007-04-25,149.000000,149.880005,148.380005,149.710007,118.288422,1109200
2007-04-26,149.809998,150.020004,149.330002,149.880005,118.422661,658500
2007-04-27,149.250000,149.940002,149.070007,149.860001,118.406906,1133300
2007-04-30,149.789993,149.949997,148.410004,148.479996,117.316528,1322400
2007-05-01,148.750000,148.929993,147.869995,148.850006,117.608879,1215400
2007-05-02,149.100006,150.149994,149.000000,149.839996,118.391037,1302300
2007-05-03,150.220001,150.619995,149.949997,150.490005,118.904663,787900
2007-05-04,150.960007,151.320007,150.460007,151.190002,119.457703,1027800
2007-05-07,151.039993,151.389999,151.000000,151.210007,119.473465,579000
2007-05-08,150.699997,151.119995,150.330002,150.949997,119.268089,1630400
2007-05-09,150.789993,151.710007,150.660004,151.440002,119.655251,860900
2007-05-10,150.889999,151.220001,149.539993,149.729996,118.304153,1066400
2007-05-11,149.990005,151.089996,149.949997,151.089996,119.378708,1037900
2007-05-14,151.119995,151.490005,150.169998,150.820007,119.165421,845500
2007-05-15,150.899994,151.860001,150.419998,150.729996,119.094238,1075100
2007-05-16,150.970001,151.860001,150.619995,151.860001,119.987076,1375500
2007-05-17,151.699997,152.169998,151.350006,151.529999,119.726364,1114700
2007-05-18,152.000000,152.809998,152.000000,152.809998,120.737679,1470600
2007-05-21,152.789993,153.440002,152.729996,152.809998,120.737679,2457000
2007-05-22,152.929993,153.380005,152.550003,152.550003,120.532310,1487000
2007-05-23,153.160004,153.699997,152.610001,152.639999,120.603386,1491800
2007-05-24,152.779999,153.429993,150.949997,151.339996,119.576241,3609200
2007-05-25,151.750000,152.210007,151.399994,151.979996,120.081924,1703900
2007-05-29,152.199997,152.639999,151.669998,152.520004,120.508583,1398200
2007-05-30,151.690002,153.669998,151.559998,153.669998,121.417168,1484100
2007-05-31,153.949997,154.089996,153.350006,153.550003,121.322395,1928000
2007-06-01,154.279999,154.580002,153.729996,154.210007,121.843910,1619300
2007-06-04,153.770004,154.600006,153.750000,154.330002,121.938690,782500
2007-06-05,154.050003,154.179993,153.110001,153.779999,121.504105,2086700
2007-06-06,153.149994,153.179993,151.979996,152.130005,120.200485,1633600
2007-06-07,151.860001,152.279999,149.339996,149.339996,117.996017,1802300
2007-06-08,149.649994,151.410004,149.309998,151.270004,119.520905,2124900
2007-06-11,151.250000,152.169998,150.929993,151.520004,119.718491,1813100
2007-06-12,150.899994,151.720001,149.820007,149.820007,118.375320,2038000
2007-06-13,150.630005,152.190002,150.399994,152.139999,120.208321,2396500
2007-06-14,152.300003,153.339996,152.250000,153.059998,120.935234,1493900
2007-06-15,154.130005,154.529999,153.820007,153.869995,121.575226,1895900
2007-06-18,154.179993,154.339996,153.559998,153.789993,121.512054,1076300
2007-06-19,153.600006,154.259995,153.240005,154.050003,121.717506,2510000
2007-06-20,154.570007,154.570007,151.850006,151.850006,119.979164,4800300
2007-06-21,151.899994,152.960007,151.110001,152.759995,120.698204,4603700
2007-06-22,152.320007,152.600006,150.729996,151.169998,119.441948,3650400
2007-06-25,151.160004,152.119995,149.889999,150.779999,119.133766,3600700
2007-06-26,151.050003,151.320007,149.229996,149.229996,117.909126,3612300
2007-06-27,149.089996,151.410004,148.899994,151.380005,119.607841,2387500
2007-06-28,151.259995,152.259995,151.190002,151.300003,119.544624,2540100
2007-06-29,151.139999,151.830002,149.399994,150.509995,119.447014,3761700
2007-07-02,151.210007,152.039993,150.949997,152.029999,120.653343,1620200
2007-07-03,152.399994,152.699997,152.229996,152.639999,121.137413,1605400
2007-07-05,152.639999,152.779999,151.869995,152.500000,121.026314,1685100
2007-07-06,152.619995,153.380005,152.160004,153.250000,121.621498,1212200
2007-07-09,153.410004,153.570007,152.820007,153.199997,121.581825,2364900
2007-07-10,152.520004,152.789993,151.050003,151.050003,119.875542,2852000
2007-07-11,151.020004,152.250000,150.740005,152.250000,120.827934,3203200
2007-07-12,152.580002,155.020004,152.580002,154.839996,122.883347,1604100
2007-07-13,154.800003,155.679993,154.660004,155.100006,123.089684,1649600
2007-07-16,155.240005,155.740005,154.789993,155.050003,123.050011,1920500
2007-07-17,155.199997,155.669998,154.910004,154.929993,122.954834,1189100
2007-07-18,154.399994,154.970001,153.520004,154.720001,122.788101,2777100
2007-07-19,155.550003,155.750000,154.979996,155.220001,123.184959,2913200
2007-07-20,155.100006,155.199997,153.039993,153.800003,122.057999,2460900
2007-07-23,154.559998,154.919998,154.070007,154.350006,122.494476,1452500
2007-07-24,153.300003,153.720001,151.059998,151.550003,120.272354,2808300
2007-07-25,152.250000,152.649994,150.509995,151.830002,120.494621,4114500
2007-07-26,150.460007,150.929993,146.690002,148.429993,117.796295,9264700
2007-07-27,148.440002,149.110001,145.259995,145.429993,115.415443,3821600
2007-07-30,146.270004,148.009995,145.619995,147.660004,117.185204,9796500
2007-07-31,148.660004,149.100006,145.500000,145.710007,115.637642,3780700
2007-08-01,145.440002,147.149994,144.190002,146.509995,116.272537,4227000
2007-08-02,147.009995,147.960007,146.279999,147.699997,117.216934,3029900
2007-08-03,147.479996,147.639999,143.199997,143.899994,114.201233,3819100
2007-08-06,144.550003,147.000000,142.949997,146.369995,116.161461,5936100
2007-08-07,145.929993,149.119995,145.800003,147.880005,117.359802,2785800
2007-08-08,148.589996,150.770004,148.119995,150.020004,119.058167,2210800
2007-08-09,147.539993,149.080002,145.550003,145.550003,115.510643,4604200
2007-08-10,144.470001,146.649994,143.360001,144.869995,114.971001,4630500
2007-08-13,146.789993,147.089996,145.320007,145.470001,115.447159,2194000
2007-08-14,145.779999,146.100006,142.960007,143.399994,113.804413,3436500
2007-08-15,142.889999,144.600006,140.800003,141.250000,112.098106,3758600
2007-08-16,139.960007,142.669998,137.470001,142.550003,113.129837,10293600
2007-08-17,145.699997,146.009995,142.550003,145.000000,115.074158,5710800
2007-08-20,145.369995,145.619995,143.470001,144.820007,114.931381,3789900
2007-08-21,144.820007,145.990005,144.350006,144.960007,115.042442,2539300
2007-08-22,146.410004,146.990005,145.509995,146.899994,116.582077,2138500
2007-08-23,147.539993,147.800003,145.779999,146.699997,116.423355,3067600
2007-08-24,146.820007,148.550003,146.479996,148.550003,117.891533,1892300
2007-08-27,148.050003,148.110001,146.949997,147.050003,116.701141,1585600
2007-08-28,146.350006,146.500000,143.649994,143.979996,114.264725,2657700
2007-08-29,144.630005,146.949997,144.149994,146.949997,116.621765,1641200
2007-08-30,145.660004,147.389999,145.509995,146.360001,116.153519,2068300
2007-08-31,147.899994,148.699997,147.029999,147.619995,117.153442,2690500
2007-09-04,147.690002,150.179993,147.600006,149.500000,118.645485,2689800
2007-09-05,148.419998,148.559998,147.179993,148.059998,117.502701,1697100
2007-09-06,148.190002,148.820007,147.339996,148.449997,117.812172,1762600
2007-09-07,146.759995,147.080002,145.440002,146.399994,116.185280,3926900
2007-09-10,146.660004,146.899994,144.529999,145.899994,115.788452,2499700
2007-09-11,146.460007,147.899994,146.300003,147.710007,117.224915,2146500
2007-09-12,147.449997,148.619995,147.179993,148.050003,117.494705,1419900
2007-09-13,148.779999,149.660004,148.419998,149.110001,118.335938,2122300
2007-09-14,148.130005,149.259995,147.960007,149.179993,118.391510,2332800
2007-09-17,148.410004,148.850006,147.830002,148.350006,117.732773,1057600
2007-09-18,149.199997,152.710007,148.610001,152.550003,121.066002,3653500
2007-09-19,153.669998,154.580002,152.919998,153.449997,121.780235,2618200
2007-09-20,153.529999,153.630005,152.350006,152.699997,121.185059,1452600
2007-09-21,153.570007,153.830002,152.850006,152.850006,121.304077,1139600
2007-09-24,153.350006,153.759995,152.330002,152.589996,121.097763,4398600
2007-09-25,151.750000,152.580002,151.429993,152.380005,120.931091,2004300
2007-09-26,152.470001,153.039993,151.949997,152.550003,121.614304,3038400
2007-09-27,153.130005,153.380005,152.630005,153.380005,122.275970,2963000
2007-09-28,153.160004,153.449997,152.270004,152.970001,121.949089,1747800
2007-10-01,152.880005,155.000000,152.880005,154.520004,123.184814,1575700
2007-10-02,154.759995,154.919998,154.089996,154.419998,123.105064,3409500
2007-10-03,154.089996,154.669998,153.720001,154.100006,122.850021,1763500
2007-10-04,154.380005,154.500000,153.860001,154.229996,122.953598,1048700
2007-10-05,155.399994,156.380005,154.910004,156.139999,124.476265,2411200
2007-10-08,155.669998,155.750000,155.039993,155.270004,123.782707,1435300
2007-10-09,155.860001,156.789993,155.289993,156.789993,124.994438,2505800
2007-10-10,156.279999,156.710007,155.690002,156.460007,124.731377,2193800
2007-10-11,157.259995,157.789993,154.789993,155.800003,124.205292,6799400
2007-10-12,155.809998,156.699997,155.449997,156.699997,124.922729,1976500
2007-10-15,156.520004,156.610001,154.210007,155.250000,123.766739,2130000
2007-10-16,154.750000,154.789993,153.770004,154.139999,122.881836,2212500
2007-10-17,155.259995,155.360001,152.759995,154.630005,123.272491,3296400
2007-10-18,153.729996,154.440002,153.369995,153.960007,122.738365,2034900
2007-10-19,153.399994,153.500000,150.009995,150.250000,119.780678,4037100
2007-10-22,148.970001,151.029999,148.949997,150.800003,120.219162,3701400
2007-10-23,151.600006,152.210007,150.539993,152.089996,121.247589,2837300
2007-10-24,151.509995,151.979996,149.110001,151.710007,120.944695,4609800
2007-10-25,151.940002,152.610001,150.160004,152.229996,121.359200,4294000
2007-10-26,153.380005,153.899994,152.190002,153.899994,122.690483,2336800
2007-10-29,154.160004,154.699997,153.820007,154.399994,123.089127,1974400
2007-10-30,153.740005,154.039993,153.139999,153.220001,122.148445,1889300
2007-10-31,154.190002,155.539993,152.470001,155.130005,123.671104,3686500
2007-11-01,153.589996,153.669998,150.860001,151.300003,120.617798,3797600
2007-11-02,151.699997,151.830002,149.490005,151.440002,120.729362,2723400
2007-11-05,149.960007,151.410004,149.259995,150.220001,119.756790,3874400
2007-11-06,151.139999,152.369995,150.199997,152.350006,121.454849,1752000
2007-11-07,150.630005,151.399994,147.880005,148.270004,118.202248,2628100
2007-11-08,148.259995,148.639999,145.350006,147.389999,117.500679,4890500
2007-11-09,145.919998,147.779999,145.160004,145.369995,115.890289,4411600
2007-11-12,145.399994,146.860001,144.020004,144.020004,114.814102,4495100
2007-11-13,145.470001,148.550003,145.460007,148.229996,118.170311,2691800
2007-11-14,149.410004,149.649994,147.110001,147.770004,117.803680,1910300
2007-11-15,147.009995,147.740005,144.740005,145.679993,116.137459,4627600
2007-11-16,146.580002,146.690002,144.800003,146.199997,116.552040,4581000
2007-11-19,145.500000,145.600006,143.470001,144.039993,114.830009,3367700
2007-11-20,143.940002,145.789993,142.389999,144.800003,115.435913,3976100
2007-11-21,143.309998,144.139999,141.860001,141.860001,113.092102,3401400
2007-11-23,143.250000,144.600006,142.960007,144.369995,115.093140,1191900
2007-11-26,144.660004,145.139999,140.970001,141.110001,112.494225,2920600
2007-11-27,142.009995,143.490005,141.220001,142.979996,113.984962,2121500
2007-11-28,144.380005,147.759995,144.380005,147.399994,117.508659,2159500
2007-11-29,146.929993,147.990005,146.360001,147.479996,117.572418,2124800
2007-11-30,149.360001,149.550003,147.649994,148.750000,118.584908,2670800
2007-12-03,148.389999,148.679993,147.559998,147.759995,117.795631,1640400
2007-12-04,146.919998,147.580002,146.559998,146.559998,116.839005,2782100
2007-12-05,148.190002,149.309998,148.119995,149.190002,118.935631,3244300
2007-12-06,148.929993,151.479996,148.850006,151.179993,120.522110,2233400
2007-12-07,151.729996,151.750000,150.880005,151.029999,120.402512,2320300
2007-12-10,151.559998,152.509995,151.149994,152.410004,121.502670,1805300
2007-12-11,152.419998,153.149994,148.250000,148.389999,118.297859,2889000
2007-12-12,151.850006,152.020004,147.449997,149.320007,119.039284,3098600
2007-12-13,148.580002,149.660004,147.589996,149.509995,119.190765,3225800
2007-12-14,148.389999,149.380005,147.300003,147.300003,117.428925,1590900
2007-12-17,146.899994,147.119995,145.229996,145.320007,115.850502,1895200
2007-12-18,146.410004,146.729996,144.279999,146.240005,116.583893,2648900
2007-12-19,146.250000,147.149994,145.220001,146.070007,116.448372,2947000
2007-12-20,147.089996,147.149994,145.449997,147.100006,117.269501,2795200
2007-12-21,148.479996,149.350006,148.149994,149.039993,118.816071,3189600
2007-12-24,149.800003,150.539993,149.589996,150.160004,119.708916,1093000
2007-12-26,149.869995,150.679993,149.580002,150.669998,120.115501,1726800
2007-12-27,149.229996,149.350006,144.750000,148.130005,118.719421,2708000
2007-12-28,148.720001,148.899994,147.179993,147.600006,118.294655,2620100
2007-12-31,147.380005,147.610001,146.380005,146.740005,117.605392,2923100
2008-01-02,146.830002,147.250000,144.210007,144.910004,116.138710,3629200
2008-01-03,145.220001,145.759995,144.429993,144.720001,115.986450,1896800
2008-01-04,143.630005,143.699997,141.119995,141.199997,113.165321,2294300
2008-01-07,142.059998,142.490005,140.389999,141.830002,113.670250,3724400
2008-01-08,142.300003,143.149994,138.899994,139.210007,111.570427,3035700
2008-01-09,139.270004,141.059998,137.970001,141.050003,113.045113,3775700
2008-01-10,139.940002,143.070007,139.639999,142.039993,113.838524,4253500
2008-01-11,140.990005,141.800003,139.559998,140.320007,112.460022,4095900
2008-01-14,141.300003,141.940002,140.669998,141.750000,113.606133,2627900
2008-01-15,139.960007,140.360001,138.179993,138.240005,110.793022,2254500
2008-01-16,137.610001,139.369995,136.529999,137.360001,110.087730,4081300
2008-01-17,137.880005,137.960007,133.190002,133.500000,106.994118,4405100
2008-01-18,134.410004,135.270004,131.380005,132.789993,106.425102,3633900
2008-01-22,126.730003,132.410004,124.980003,131.210007,105.158829,5856300
2008-01-23,127.480003,134.210007,127.110001,134.059998,107.442947,5779800
2008-01-24,134.529999,135.690002,133.589996,135.220001,108.372643,4315000
2008-01-25,136.759995,137.029999,132.860001,133.210007,106.761703,5300200
2008-01-28,133.520004,135.600006,132.330002,135.550003,108.637123,3775900
2008-01-29,136.360001,136.669998,135.130005,136.270004,109.214180,2061700
2008-01-30,135.839996,138.759995,135.389999,135.589996,108.669167,3761400
2008-01-31,133.669998,138.789993,133.449997,137.539993,110.232018,4137300
2008-02-01,138.190002,139.850006,137.789993,139.699997,111.963127,2544600
2008-02-04,139.449997,139.580002,138.139999,138.300003,110.841095,1751800
2008-02-05,136.139999,136.509995,133.949997,134.009995,107.402878,3907900
2008-02-06,134.779999,135.500000,132.699997,132.979996,106.577377,2600700
2008-02-07,132.380005,135.039993,131.970001,133.979996,107.378853,3447800
2008-02-08,133.500000,134.470001,132.380005,133.380005,106.897957,2521900
2008-02-11,133.389999,134.479996,132.289993,134.169998,107.531059,3504300
2008-02-12,135.169998,136.559998,134.250000,135.210007,108.364601,2943300
2008-02-13,136.339996,137.289993,135.419998,136.889999,109.711037,3021400
2008-02-14,137.240005,137.240005,135.070007,135.229996,108.380661,2684900
2008-02-15,134.750000,135.399994,134.179993,135.300003,108.436752,2808500
2008-02-19,137.589996,137.589996,134.880005,135.309998,108.444794,3492400
2008-02-20,134.289993,136.820007,134.039993,136.360001,109.286270,3898300
2008-02-21,136.899994,137.259995,134.350006,134.789993,108.028000,3282300
2008-02-22,135.199997,135.990005,133.139999,135.919998,108.933678,2547100
2008-02-25,135.839996,137.899994,135.070007,137.589996,110.272034,2085900
2008-02-26,137.000000,139.229996,136.800003,138.600006,111.081573,2123200
2008-02-27,137.850006,139.399994,137.679993,138.389999,110.913231,1864300
2008-02-28,137.559998,138.199997,136.830002,137.190002,109.951492,2679200
2008-02-29,135.860001,135.899994,133.020004,133.750000,107.194466,2487500
2008-03-03,133.399994,134.059998,132.500000,133.699997,107.154381,5488300
2008-03-04,132.440002,133.649994,131.229996,133.149994,106.713615,3816500
2008-03-05,133.679993,135.009995,132.589996,134.190002,107.547119,2898900
2008-03-06,133.270004,133.479996,130.889999,131.039993,105.022560,2476900
2008-03-07,130.009995,131.979996,128.809998,129.990005,104.181030,4391800
2008-03-10,130.080002,130.139999,127.820000,128.130005,102.690323,3040400
2008-03-11,130.960007,132.660004,129.199997,132.610001,106.280838,3827400
2008-03-12,133.020004,134.009995,131.399994,131.550003,105.431313,2058500
2008-03-13,129.839996,132.850006,128.850006,132.139999,105.904137,4754300
2008-03-14,133.050003,133.050003,128.080002,129.479996,103.772293,4410400
2008-03-17,126.550003,129.460007,126.330002,128.160004,102.714363,3764200
2008-03-18,130.869995,133.619995,130.220001,133.619995,107.090317,3220200
2008-03-19,134.369995,134.899994,130.500000,130.559998,104.637856,3725200
2008-03-20,130.869995,133.770004,130.139999,133.339996,106.865875,2471100
2008-03-24,134.270004,136.710007,134.160004,135.600006,108.677208,3380900
2008-03-25,135.110001,135.770004,134.089996,135.320007,109.006668,8063000
2008-03-26,134.729996,134.800003,133.449997,133.449997,107.500275,2467400
2008-03-27,134.509995,134.660004,132.600006,132.750000,106.936424,2195000
2008-03-28,133.190002,133.559998,131.320007,131.619995,106.026115,2300600
2008-03-31,131.479996,132.949997,131.320007,132.229996,106.517502,2841700
2008-04-01,133.910004,137.100006,133.759995,137.100006,110.440521,3117800
2008-04-02,137.320007,137.880005,136.229996,136.820007,110.214981,2852800
2008-04-03,136.139999,137.649994,135.949997,137.009995,110.368004,2636000
2008-04-04,137.279999,138.179993,136.360001,137.210007,110.529121,2749200
2008-04-07,138.139999,138.770004,136.960007,137.240005,110.553299,1905200
2008-04-08,136.429993,137.160004,136.199997,136.759995,110.166618,4251200
2008-04-09,136.809998,137.029999,135.119995,135.649994,109.272499,2013000
2008-04-10,135.630005,136.880005,135.130005,136.160004,109.683327,2210800
2008-04-11,134.669998,135.199997,133.229996,133.520004,107.556648,2217400
2008-04-14,133.380005,133.759995,132.770004,133.000000,107.137787,1918700
2008-04-15,133.759995,133.899994,132.559998,133.720001,107.717789,2172200
2008-04-16,134.770004,136.729996,134.750000,136.419998,109.892754,2617700
2008-04-17,136.220001,137.050003,135.889999,136.630005,110.061928,2631100
2008-04-18,139.169998,139.789993,138.529999,139.190002,112.124138,3823300
2008-04-21,138.449997,139.190002,138.080002,138.949997,111.930756,3697300
2008-04-22,138.369995,138.500000,137.130005,137.919998,111.101097,2655900
2008-04-23,138.300003,138.979996,137.339996,138.100006,111.246056,1868800
